id,created_at,text,media_url
348139329165594626,2013-06-21 18:04:19,Walking the slack line @dwell #DOD13. Not designing interiors this year so getting to really enjoy the fab show! http://t.co/2J8255Lujo,http://pbs.twimg.com/media/BNTW4BfCEAAmm5-.jpg
340183442706808832,2013-05-30 19:10:27,Caught photog @ricksmolan insta-editing @allthingsd. Love this technophile. #d11 http://t.co/gFbAcaJAhr,http://pbs.twimg.com/media/BLiTCe2CQAAFako.jpg
339940401945378816,2013-05-30 03:04:42,ZEV credits were designed to move auto mfgrs away from gas engines that emit toxic gasses @elonmusk #d11 http://t.co/8iPW3btE7R,http://pbs.twimg.com/media/BLe1_pcCAAE0gOv.jpg
339802592915881984,2013-05-29 17:57:06,"Vibratory hammer 4 pylons = no concrete needed. Staggering # of ""1st of kind"" technologies by @BrightSource #Ivanpah http://t.co/aBerYfww8a",http://pbs.twimg.com/media/BLc4qG0CAAAHOnv.jpg
339795706560790528,2013-05-29 17:29:44,Sad i won't c tortoises #Ivanpah worked hard to protect. 173 found on site &amp; translocated. Over $20mm invested http://t.co/wprOpKGqf6,http://pbs.twimg.com/media/BLcyZRJCQAA19YS.jpg
339787656223399938,2013-05-29 16:57:45,The water to generate steam for #Ivanpah originally comes from 2 on-site wells but water recycling is very efficient http://t.co/u2foEx9KL6,http://pbs.twimg.com/media/BLcrErTCIAArG76.jpg
339785786755002368,2013-05-29 16:50:19,Odd that climbing #Ivanpah tower to view majestic heliostat fields felt similar to climbing Eiffel Tower 1st time? http://t.co/4Q6ps0Le6w,http://pbs.twimg.com/media/BLcpX2_CMAAJ46k.jpg
339585836418990080,2013-05-29 03:35:47,.@Schwarzenegger raves about #Ivanpah project &amp; about #FutureOfEnergy. Saying rest of country needs to follow CA http://t.co/BoHKqC0W05,http://pbs.twimg.com/media/BLZzhN8CAAAbiWy.jpg
339584384938172416,2013-05-29 03:30:01,"George Shultz ""Natural gas = blessing but alternative energy needs 2 b nurtured! What's not to like?"" #FutureOfEnergy http://t.co/ZR4pQzIm9A",http://pbs.twimg.com/media/BLZyMuwCYAEcF_Y.jpg
329637533464031233,2013-05-01 16:44:47,High energy exchanges at #FortuneGreen with @robynbeavers &amp; @nrgenergy CEO David Crane. http://t.co/9gEnnUAxKd,http://pbs.twimg.com/media/BJMblxdCcAEWeIf.jpg
329596153698078721,2013-05-01 14:00:21,"Feeling fortunate to know such inspiring solution peeps! @billmcdonough, Dean Kamen &amp; @robynbeavers #fortunegreen http://t.co/mRDgoYKF40",http://pbs.twimg.com/media/BJL19J0CUAA5EEo.jpg
328702577975885826,2013-04-29 02:49:36,Dean designed the ultimate behind the meter inhome generator that works w/ solar &amp; devices like @Nest! #fortunegreen http://t.co/K0yVnz4vwW,http://pbs.twimg.com/media/BI_JQM2CAAMHM22.jpg
328700474171748352,2013-04-29 02:41:14,Dean Kamen unveils the @nrgenergy stirling box @brainstormgreen #fortunegreen http://t.co/EsdemckurP,http://pbs.twimg.com/media/BI_HVvkCcAAAvGr.jpg
328698614765457410,2013-04-29 02:33:51,Dean Kamen is attempting to explain thermal dynamics at #fortunegreen. Stirling: they 3D printed internal parts! http://t.co/FLH9Blzh5m,http://pbs.twimg.com/media/BI_FpgvCEAErRKt.jpg
325072935498956800,2013-04-19 02:26:42,"Butterfly-themed gala @calacademy. @billmcdonough speaking to us ""regenerates"" about his new book The #Upcycle. http://t.co/ZGvTNU7flv",http://pbs.twimg.com/media/BILkHM8CQAE8hDa.jpg
314630122961518592,2013-03-21 06:50:41,Under the veil with @sippey at the extraordinary #GameofThrones premiere. http://t.co/JFX9k7xYzR,http://pbs.twimg.com/media/BF3KbgsCQAIdETa.jpg
311916373167185921,2013-03-13 19:07:13,"yes, coveting this reversible linen sweater @EILEENFISHER #EFPReco http://t.co/RvV2L9bzH2",http://pbs.twimg.com/media/BFQlyPACQAIL1lv.jpg
309200711676227585,2013-03-06 07:16:08,"“@mkaufmann: Ok, this is a game changer.  Hello, future. #ifihadglass http://t.co/WUA9YavlKz” love it!!",http://pbs.twimg.com/media/BEIIbP1CUAAP82r.jpg
294652934392774657,2013-01-25 03:48:29,My new obsession = @numitea #organic savory tea! So satisfying! http://t.co/iYDgxGng,http://pbs.twimg.com/media/BBbRSF9CAAEJpZh.jpg
294474612379623425,2013-01-24 15:59:53,"I love Portugal...help! “@EloniMedia: Ericeria, Portugal = surf reserve, yet pollution. Surfrider here help #im13flyin http://t.co/hoiN65KC”",http://pbs.twimg.com/media/BBYtPtyCMAAYONd.jpg
268853094052417538,2012-11-14 23:09:07,Me too!! “@C2Ccertified: Vivvi Orrason prefers C2C #preferc2c http://t.co/A94Nus9O”,http://pbs.twimg.com/media/A7soAedCEAExkTZ.jpg
267325715307962368,2012-11-10 17:59:52,"Dining, dealing &amp; cuddling on the porch of #MurrayCircle @CavalloPoint! W/ Mike Freed &amp; @Margaret_OLeary http://t.co/ROeblQYL",http://pbs.twimg.com/media/A7W7UlzCIAA9lUy.jpg
254069720611975169,2012-10-05 04:05:16,RT @TinaSharkey: @FoSTorg @rachelshechtman @zem kicking off #FoST http://t.co/U4k9uW3J,http://pbs.twimg.com/media/A4Z1riMCUAIbwtc.jpg
241635585465405440,2012-08-31 20:36:28,"Indulging in a delicious,  local @numitea jasmine gelato bar @wholefoods w/ @portergale #happy http://t.co/IqIdOvsK",http://pbs.twimg.com/media/A1p2SOVCUAAIi83.jpg
241000351254319107,2012-08-30 02:32:16,"Acid, sweetness, spice, salt r flavors we respond to - @chefmichaelmina teaching #creativelounge w/ @RandiZuckerberg http://t.co/ArTJ4QZD",http://pbs.twimg.com/media/A1g0iufCEAA0j8m.jpg
240996617593966593,2012-08-30 02:17:26,Hungry for @ChefMichaelMina @RandiZuckerberg #CreativeLounge tonite! http://t.co/c88SQTlo,http://pbs.twimg.com/media/A1gxJZgCUAEa2oI.jpg
224209328658317313,2012-07-14 18:30:44,So glad I met u ladies. I'll miss u! #EvoConf @loveheckerty @mamalode  @kerryngerety @dgilels @mamalodesarah #evoconf http://t.co/jiDDujJs,http://pbs.twimg.com/media/Axp2SnCCMAAv0JS.jpg
223881032879980546,2012-07-13 20:46:13,Mom &amp; daughter pro makeup artists &amp; bloggers @naturesknockout &amp; @makeupbytiff making their @eBayGreen boards #EvoConf http://t.co/fmtiKjyt,http://pbs.twimg.com/media/AxtinP1CQAAbnET.jpg
223850303626289152,2012-07-13 18:44:06,Nifty nail polish that beautifully coordinates with the @eBayGreen @TRTLBOT blue recycled blue iPhone case #EvoConf http://t.co/K0aO57F6,http://pbs.twimg.com/media/AxtGqkbCIAEIAXM.jpg
223831822142939138,2012-07-13 17:30:40,One of the most cutting edge tattoos I've ever seen &amp; this is Utah baby! nice @ranfam4! #EvoConf http://t.co/3IX4uQh1,http://pbs.twimg.com/media/Axs12ziCIAAfjrI.jpg
223823739442302976,2012-07-13 16:58:33,One of my @eBayGreen @pinterest fave outfits #ebaygreenstyled by 9 &amp; 10 yr old fashionistas! #EvoConf http://t.co/JwLhlnp3,http://pbs.twimg.com/media/AxsugVJCEAAYhB-.jpg
223822686143524864,2012-07-13 16:54:22,"Totobebe co-founder @jkaplun tweeting on her new @eBayGreen @TRTLBOT recycled, LA-made iPhone case! #EvoConf http://t.co/ELUa4pV3",http://pbs.twimg.com/media/AxstjBSCMAAVaFc.jpg
223621193591304192,2012-07-13 03:33:42,in the Disney suite @EvoConf @loveheckerty @mamalode  @kerryngerety @dgilels @mamalodesarah #evoconf http://t.co/jiDDujJs,http://pbs.twimg.com/media/Axp2SnCCMAAv0JS.jpg
223600907261181953,2012-07-13 02:13:05,We r serving up @popartsnacks in the @eBayGreen suite @EvoConf in Utah. #EvoConf yum!! http://t.co/CgDJA1kE,http://pbs.twimg.com/media/Axpj1ylCAAAoYjY.jpg
216700848875634688,2012-06-24 01:14:43,"RT @tikitosca: With @zem at the @ecofabulous @livinghomes show house at #DOD12 - super cool, amazing designs! http://t.co/UsD6kzr9",http://pbs.twimg.com/media/AwG3BPTCMAE6eEF.jpg
207559194172334080,2012-05-29 19:49:02,RT @Kred: Talking @highlight with the #KredCrew http://t.co/e5sUWh7A,http://pbs.twimg.com/media/AuFl57XCIAEfiYi.jpg
207328646111821824,2012-05-29 04:32:55,RT @elonmusk: Space Station tracking spaceship docking approach vector  #Dragon http://t.co/CetZfiNg,http://pbs.twimg.com/media/AtxHZblCEAAkZVI.jpg
199209632957337600,2012-05-06 18:50:53,Visiting CEO Neil Grimer at the delicious @plumorganics #MayPam booth http://t.co/DkNwkPfb,http://pbs.twimg.com/media/AsO8GxCCEAEtb2s.jpg
194089778382254080,2012-04-22 15:46:23,"RT @JulieGilhart: ""In the arms of the ocean, never let me go.""
#Earth Day. @MissionMermaids @SeafoodWatch @oceania http://t.co/qflwIf7b",http://pbs.twimg.com/media/ArFvJ01CMAII4Tf.jpg
193165312114425856,2012-04-20 02:32:54,Inventor Dean Kamen inspiring attendees of the @calacademy #BigBangGala http://t.co/b2cOgl2c,http://pbs.twimg.com/media/Aq5C0_PCAAAFQKx.jpg
193058580348416003,2012-04-19 19:28:47,"Loving the sustainable seafood & local, organic produce here @ebay HQ! #earthday celebration underway here big time http://t.co/FRLd2bmR",http://pbs.twimg.com/media/Aq3hwYcCMAAfMmD.jpg
193038805111025664,2012-04-19 18:10:13,Swag goes #green @ebay HQ. @ebaygreen #eathday education & inspiration day! http://t.co/QcBkq6Zh,http://pbs.twimg.com/media/Aq3PxT7CMAEmJHG.jpg
193038099595538432,2012-04-19 18:07:24,"Join a CSA's - getting #organic food delivered right to their desk, as @ebay works to be the greenest co in the valley http://t.co/MoKp4hfY",http://pbs.twimg.com/media/Aq3PIPsCMAA8SCg.jpg
192410898529394688,2012-04-18 00:35:08,Dinner w/ @billmcdonough always makes me smile. He couldn't stop talking about loving the children. #FORTUNEGreen http://t.co/UFlvolzJ,http://pbs.twimg.com/media/AquUsVpCIAAZWJ2.jpg
191510731185856512,2012-04-15 12:58:11,"#organic at the airport & in most lodges & restaurants in the Osa, Costa Rica. Conservation awareness much higher! http://t.co/bgX830SZ",http://pbs.twimg.com/media/Aqhh_s-CIAEHX7B.jpg
184469369152212993,2012-03-27 02:38:20,Vijay Vaitheeswaran at his launch party of #NeedSpeedandGreed - how the new rules of innovation can transform biz http://t.co/mTi2PLwH,http://pbs.twimg.com/media/Ao9d6fTCEAATwHK.jpg
182736288254918656,2012-03-22 07:51:41,"Loved hearing about Jean Paul Gautier's SF exhibit from @ditavonteese &amp; Gautier himself, #amazeballs http://t.co/sT4GLKQF",http://pbs.twimg.com/media/Aok1r52CAAEmuxT.jpg
182294290184146945,2012-03-21 02:35:20,"Yes, the #Prius plugin hybrid said I was getting 99.9 miles per gallon!!! http://t.co/pWfLEZ91",http://pbs.twimg.com/media/AoejsOvCEAE7kGB.jpg
182292266218557441,2012-03-21 02:27:18,Excited to begin my month long test drive of #prius plugin #hybrid. It will b fun 2 compare 2 my @Audi A3 clean diesel http://t.co/wQAOz8RF,http://pbs.twimg.com/media/Aoeh2a2CEAAGEd_.jpg
